NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_84	NCOR2	396	5.559999942779541	-0.06524319	Yes	
row_85	TTN	402	5.53000020980835	-0.06684425	Yes	
row_86	BDKRB1	403	5.489999771118164	-0.06531051	Yes	
row_87	ITGA11	404	5.46999979019165	-0.06377676	Yes	
row_88	PTPRC	405	5.46999979019165	-0.06224302	Yes	
row_89	COL6A3	414	5.409999847412109	-0.065724954	Yes	
row_90	VCAN	423	5.309999942779541	-0.069206886	Yes	
row_91	HUWE1	427	5.269999980926514	-0.069554016	Yes	
row_92	RUNX2	432	5.21999979019165	-0.07052811	Yes	
row_93	ABCB1	434	5.190000057220459	-0.06962133	Yes	
row_94	PRKD1	441	5.059999942779541	-0.071849346	Yes	
row_95	RUNX1	444	5.010000228881836	-0.07156952	Yes	
row_96	COL4A2	446	4.980000019073486	-0.07066274	Yes	
row_97	LAMA1	449	4.960000038146973	-0.070382915	Yes	
row_98	ARAF	451	4.920000076293945	-0.06947613	Yes	
row_99	ATRX	452	4.909999847412109	-0.06794239	Yes	
row_100	IRS2	460	4.840000152587891	-0.07079736	Yes	
row_101	FANCA	461	4.840000152587891	-0.069263615	Yes	
row_102	CD14	469	4.739999771118164	-0.07211859	Yes	
row_103	CEP290	470	4.739999771118164	-0.07058485	Yes	
row_104	NDUFV2	471	4.730000019073486	-0.06905111	Yes	
row_105	BRAF	477	4.650000095367432	-0.07065216	Yes	
row_106	LAMB1	478	4.650000095367432	-0.06911842	Yes	
row_107	DNAJC8	480	4.630000114440918	-0.06821164	Yes	
row_108	RYR1	484	4.610000133514404	-0.06855877	Yes	
row_109	PDGFRA	485	4.610000133514404	-0.06702503	Yes	
row_110	COL6A2	486	4.599999904632568	-0.06549129	Yes	
row_111	INPP5D	495	4.539999961853027	-0.06897321	Yes	
row_112	RYR3	503	4.480000019073486	-0.07182819	Yes	
row_113	LILRB2	505	4.460000038146973	-0.070921406	Yes	
row_114	MYH11	510	4.409999847412109	-0.0718955	Yes	
row_115	CDC40	511	4.409999847412109	-0.070361756	Yes	
row_116	MYLK	515	4.389999866485596	-0.07070889	Yes	
row_117	COL4A4	516	4.380000114440918	-0.069175154	Yes	
row_118	PRKD2	517	4.369999885559082	-0.06764141	Yes	
row_119	FBN1	520	4.340000152587891	-0.067361586	Yes	
row_120	RYR2	522	4.320000171661377	-0.066454805	Yes	
row_121	GJA1	527	4.269999980926514	-0.067428894	Yes	
row_122	HCLS1	529	4.230000019073486	-0.066522114	Yes	
row_123	BRCA2	535	4.170000076293945	-0.06812317	Yes	
row_124	ANAPC7	538	4.139999866485596	-0.06784335	Yes	
row_125	DLG3	541	4.130000114440918	-0.06756352	Yes	
row_126	F5	545	4.099999904632568	-0.06791066	Yes	
row_127	NOS1	548	4.070000171661377	-0.067630835	Yes	
row_128	ANK1	550	4.059999942779541	-0.06672405	Yes	
row_129	RNASEH2A	552	4.03000020980835	-0.06581727	Yes	
row_130	LAMC3	554	4.03000020980835	-0.06491049	Yes	
row_131	TCERG1	566	3.950000047683716	-0.070273295	Yes	
row_132	CENPN	570	3.930000066757202	-0.07062043	Yes	
row_133	ERCC1	575	3.9200000762939453	-0.07159452	Yes	
row_134	ITPR3	578	3.9100000858306885	-0.0713147	Yes	
row_135	PTPRZ1	579	3.9000000953674316	-0.06978096	Yes	
row_136	PRKG1	580	3.9000000953674316	-0.068247214	Yes	
row_137	PF4	582	3.890000104904175	-0.06734043	Yes	
row_138	COL5A3	585	3.880000114440918	-0.067060605	Yes	
row_139	GRIN2A	588	3.8499999046325684	-0.06678078	Yes	
row_140	KIF18A	592	3.8299999237060547	-0.06712792	Yes	
row_141	FLT4	594	3.809999942779541	-0.06622114	Yes	
row_142	NF1	596	3.7699999809265137	-0.06531435	Yes	
row_143	OCRL	598	3.759999990463257	-0.06440757	Yes	
row_144	UBR5	600	3.75	-0.063500784	Yes	
row_145	PTGFR	604	3.7200000286102295	-0.06384792	Yes	
row_146	MMP7	608	3.7100000381469727	-0.06419506	Yes	
row_147	SPTA1	609	3.700000047683716	-0.06266132	Yes	
row_148	LTF	612	3.680000066757202	-0.06238149	Yes	
row_149	LRP2	615	3.6700000762939453	-0.06210167	Yes	
row_150	LAMA3	619	3.619999885559082	-0.062448803	Yes	
row_151	ANK2	622	3.5999999046325684	-0.062168982	Yes	
row_152	CALCR	624	3.5899999141693115	-0.061262198	Yes	
row_153	USP15	628	3.559999942779541	-0.06160933	Yes	
row_154	TNK2	636	3.490000009536743	-0.06446431	Yes	
row_155	CEP152	641	3.4600000381469727	-0.0654384	Yes	
row_156	ITSN2	648	3.430000066757202	-0.06766641	Yes	
row_157	ACTR6	654	3.4000000953674316	-0.06926747	Yes	
row_158	GANAB	659	3.390000104904175	-0.07024156	Yes	
row_159	GRIP1	660	3.390000104904175	-0.06870782	Yes	
row_160	FBP1	662	3.380000114440918	-0.067801036	Yes	
row_161	NRG1	665	3.369999885559082	-0.067521214	Yes	
row_162	CACNA1S	673	3.3399999141693115	-0.07037619	Yes	
row_163	STAG2	674	3.3299999237060547	-0.06884244	Yes	
row_164	PIK3C2G	677	3.3299999237060547	-0.06856262	Yes	
row_165	CACNG3	680	3.299999952316284	-0.0682828	Yes	
row_166	ATP4A	686	3.2799999713897705	-0.06988385	Yes	
row_167	SPTB	687	3.259999990463257	-0.06835011	Yes	
row_168	MYH2	691	3.240000009536743	-0.068697244	Yes	
row_169	SSTR4	692	3.240000009536743	-0.0671635	Yes	
row_170	BIN1	693	3.2300000190734863	-0.06562976	Yes	
row_171	NUP214	699	3.2100000381469727	-0.06723081	Yes	
row_172	LONP1	700	3.2100000381469727	-0.06569707	Yes	
row_173	RIF1	705	3.1700000762939453	-0.06667116	Yes	
row_174	DYSF	707	3.1700000762939453	-0.06576438	Yes	
row_175	PSAP	719	3.119999885559082	-0.07112719	Yes	
row_176	KCNQ1	720	3.109999895095825	-0.06959345	Yes	
row_177	IDH1	721	3.109999895095825	-0.068059705	Yes	
row_178	MAGI2	723	3.0999999046325684	-0.067152925	Yes	
row_179	MYH1	727	3.0899999141693115	-0.06750006	Yes	
row_180	TAT	728	3.0899999141693115	-0.065966316	Yes	
row_181	DLGAP1	730	3.069999933242798	-0.065059535	Yes	
row_182	RUNX3	731	3.069999933242798	-0.06352579	Yes	
row_183	ARHGAP5	732	3.069999933242798	-0.06199205	Yes	
row_184	CTR9	733	3.069999933242798	-0.060458306	Yes	
row_185	MRPL18	734	3.059999942779541	-0.058924563	Yes	
row_186	TIMM44	736	3.059999942779541	-0.058017783	Yes	
row_187	HCAR2	738	3.049999952316284	-0.057111	Yes	
row_188	EP400	741	3.0399999618530273	-0.056831174	Yes	
row_189	MAP2	748	3.0199999809265137	-0.059059188	Yes	
row_190	DSP	749	3.0199999809265137	-0.057525445	Yes	
row_191	PLCZ1	756	2.9700000286102295	-0.05975346	Yes	
row_192	KCNQ3	762	2.950000047683716	-0.061354514	Yes	
row_193	NAGPA	763	2.940000057220459	-0.05982077	Yes	
row_194	COL19A1	764	2.940000057220459	-0.05828703	Yes	
row_195	CROT	765	2.930000066757202	-0.056753285	Yes	
row_196	SLC4A1	766	2.930000066757202	-0.055219542	Yes	
row_197	NR4A2	772	2.9000000953674316	-0.056820597	Yes	
row_198	CACNA1I	775	2.9000000953674316	-0.056540772	Yes	
row_199	TCF12	776	2.9000000953674316	-0.055007033	Yes	
row_200	CD163	779	2.880000114440918	-0.054727208	Yes	
row_201	TNC	780	2.869999885559082	-0.053193465	Yes	
row_202	CACNA1F	783	2.859999895095825	-0.052913643	Yes	
row_203	TRPV1	784	2.859999895095825	-0.0513799	Yes	
row_204	HCFC1	786	2.8499999046325684	-0.050473116	Yes	
row_205	XPC	790	2.8299999237060547	-0.05082025	Yes	
row_206	MECOM	808	2.7699999809265137	-0.059944816	Yes	
row_207	APLP2	811	2.759999990463257	-0.059664994	Yes	
row_208	CELSR2	813	2.75	-0.05875821	Yes	
row_209	DRD5	815	2.75	-0.057851426	Yes	
row_210	SRGN	819	2.740000009536743	-0.058198564	Yes	
row_211	CNOT1	822	2.740000009536743	-0.05791874	Yes	
row_212	AKAP13	825	2.7100000381469727	-0.057638913	Yes	
row_213	ING3	827	2.7100000381469727	-0.056732133	Yes	
row_214	EPB41L3	834	2.680000066757202	-0.058960143	Yes	
row_215	RXRG	838	2.6700000762939453	-0.05930728	Yes	
row_216	MUSK	841	2.6700000762939453	-0.059027456	Yes	
row_217	EBF1	845	2.6500000953674316	-0.059374593	Yes	
row_218	CHD9	846	2.6500000953674316	-0.05784085	Yes	
row_219	PROKR2	852	2.630000114440918	-0.059441905	Yes	
row_220	TG	853	2.630000114440918	-0.057908162	Yes	
row_221	AHNAK	857	2.609999895095825	-0.058255296	Yes	
row_222	HTR7	859	2.5999999046325684	-0.057348516	Yes	
row_223	MACF1	861	2.5999999046325684	-0.05644173	Yes	
row_224	OSTC	867	2.5799999237060547	-0.058042783	Yes	
row_225	CRHR2	869	2.559999942779541	-0.057136003	Yes	
row_226	NEB	873	2.549999952316284	-0.057483137	Yes	
row_227	MX2	874	2.549999952316284	-0.055949394	Yes	
row_228	CNTNAP2	876	2.549999952316284	-0.055042613	Yes	
row_229	BAZ1A	877	2.5399999618530273	-0.05350887	Yes	
row_230	RELN	879	2.5299999713897705	-0.052602086	Yes	
row_231	SPOP	880	2.5299999713897705	-0.051068343	Yes	
row_232	SCN5A	881	2.5299999713897705	-0.049534604	Yes	
row_233	SYNE1	891	2.4700000286102295	-0.053643495	Yes	
row_234	DYNC2H1	895	2.4700000286102295	-0.05399063	Yes	
row_235	NBR1	896	2.4600000381469727	-0.052456886	Yes	
row_236	RAB8B	897	2.4600000381469727	-0.050923143	Yes	
row_237	TRIM37	903	2.450000047683716	-0.052524198	Yes	
row_238	GLI3	905	2.450000047683716	-0.051617414	Yes	
row_239	DBF4	906	2.440000057220459	-0.050083674	Yes	
row_240	ADH1B	907	2.440000057220459	-0.04854993	Yes	
row_241	AGL	908	2.430000066757202	-0.04701619	Yes	
row_242	MYH3	914	2.4200000762939453	-0.048617244	Yes	
row_243	GRM3	918	2.4000000953674316	-0.048964377	Yes	
row_244	DOK2	928	2.369999885559082	-0.05307327	Yes	
row_245	HIC1	929	2.369999885559082	-0.051539525	Yes	
row_246	MAP4K4	931	2.359999895095825	-0.050632745	Yes	
row_247	CNKSR2	933	2.359999895095825	-0.04972596	Yes	
row_248	OR2L13	937	2.3499999046325684	-0.050073095	Yes	
row_249	NCR1	939	2.3499999046325684	-0.049166314	Yes	
row_250	MYO5A	942	2.3299999237060547	-0.04888649	Yes	
row_251	FGL2	945	2.3299999237060547	-0.048606664	Yes	
row_252	TREH	953	2.2899999618530273	-0.051461637	Yes	
row_253	SACS	964	2.240000009536743	-0.056197487	Yes	
row_254	EMP3	965	2.240000009536743	-0.054663744	Yes	
row_255	CHMP3	967	2.2300000190734863	-0.053756963	Yes	
row_256	PNN	973	2.2100000381469727	-0.055358015	Yes	
row_257	IGF2BP3	975	2.2100000381469727	-0.054451235	Yes	
row_258	EXOC3	976	2.2100000381469727	-0.05291749	Yes	
row_259	AOC3	977	2.2100000381469727	-0.05138375	Yes	
row_260	AIMP1	978	2.200000047683716	-0.049850006	Yes	
row_261	GAD2	979	2.200000047683716	-0.048316263	Yes	
row_262	USP21	982	2.190000057220459	-0.04803644	Yes	
row_263	OR4N2	985	2.180000066757202	-0.047756616	Yes	
row_264	OR4K5	986	2.180000066757202	-0.046222873	Yes	
row_265	OR4C11	987	2.180000066757202	-0.044689134	Yes	
row_266	OR10P1	988	2.180000066757202	-0.04315539	Yes	
row_267	OR10T2	989	2.180000066757202	-0.041621648	Yes	
row_268	OR6K2	990	2.180000066757202	-0.040087905	Yes	
row_269	OR51I1	991	2.180000066757202	-0.03855416	Yes	
row_270	OR5A2	992	2.180000066757202	-0.037020423	Yes	
row_271	OR52N4	994	2.180000066757202	-0.03611364	Yes	
row_272	OR5K4	995	2.180000066757202	-0.034579895	Yes	
row_273	OR8K5	996	2.180000066757202	-0.033046152	Yes	
row_274	OR52J3	997	2.180000066757202	-0.03151241	Yes	
row_275	OR2AK2	998	2.180000066757202	-0.029978668	Yes	
row_276	PIGA	1007	2.1500000953674316	-0.0334606	Yes	
row_277	ARHGEF11	1012	2.130000114440918	-0.034434695	Yes	
row_278	CHD8	1015	2.109999895095825	-0.03415487	Yes	
row_279	DNAH11	1026	2.0799999237060547	-0.038890723	Yes	
row_280	CKB	1027	2.0799999237060547	-0.03735698	Yes	
row_281	RXFP2	1029	2.0799999237060547	-0.036450196	Yes	
row_282	DNAH9	1030	2.0799999237060547	-0.034916453	Yes	
row_283	IGF2R	1031	2.0799999237060547	-0.03338271	Yes	
row_284	DNAH2	1034	2.059999942779541	-0.03310289	Yes	
row_285	DNAH1	1036	2.049999952316284	-0.032196105	Yes	
row_286	C6	1037	2.049999952316284	-0.030662362	Yes	
row_287	MYH8	1040	2.0299999713897705	-0.030382538	Yes	
row_288	MAST1	1042	2.0299999713897705	-0.029475756	Yes	
row_289	JAG2	1043	2.0299999713897705	-0.027942013	Yes	
row_290	DST	1044	2.0299999713897705	-0.02640827	Yes	
row_291	GRM7	1046	2.0199999809265137	-0.025501488	Yes	
row_292	ATP2A3	1048	2.0199999809265137	-0.024594706	Yes	
row_293	ABCG2	1049	2.0199999809265137	-0.023060963	Yes	
row_294	MUC5B	1050	2.0199999809265137	-0.02152722	Yes	
row_295	FUBP1	1051	2.009999990463257	-0.019993478	Yes	
row_296	DIAPH3	1052	2.0	-0.018459735	Yes	
row_297	DNAH3	1059	1.9900000095367432	-0.02068775	Yes	
row_298	RB1CC1	1063	1.9800000190734863	-0.021034885	Yes	
row_299	ARAP2	1065	1.9700000286102295	-0.020128101	Yes	
row_300	MARCO	1068	1.9700000286102295	-0.019848278	Yes	
row_301	GABRA1	1072	1.9600000381469727	-0.020195413	Yes	
row_302	WNK3	1073	1.9500000476837158	-0.01866167	Yes	
row_303	TRIM22	1074	1.9500000476837158	-0.01712793	Yes	
row_304	FBN2	1075	1.9500000476837158	-0.015594186	Yes	
row_305	NOP14	1076	1.9500000476837158	-0.014060444	Yes	
row_306	MSL3	1078	1.9500000476837158	-0.013153661	Yes	
row_307	LYST	1081	1.940000057220459	-0.012873837	Yes	
row_308	ITPR2	1085	1.9299999475479126	-0.013220972	Yes	
row_309	FRK	1091	1.9199999570846558	-0.014822027	Yes	
row_310	CABIN1	1092	1.9199999570846558	-0.013288284	Yes	
row_311	TNR	1093	1.9199999570846558	-0.011754542	Yes	
row_312	MEP1A	1103	1.899999976158142	-0.015863433	Yes	
row_313	ABCC9	1105	1.8899999856948853	-0.014956649	Yes	
row_314	DNAH14	1106	1.8899999856948853	-0.013422907	Yes	
row_315	MYH4	1107	1.8899999856948853	-0.011889165	Yes	
row_316	SPC24	1109	1.8899999856948853	-0.010982382	Yes	
row_317	PBRM1	1111	1.8799999952316284	-0.010075599	Yes	
row_318	NOD2	1112	1.8799999952316284	-0.008541857	Yes	
row_319	XPOT	1113	1.8799999952316284	-0.007008115	Yes	
row_320	PDE4C	1117	1.8700000047683716	-0.00735525	Yes	
row_321	NKX3-1	1121	1.850000023841858	-0.0077023855	Yes	
row_322	PRSS23	1125	1.840000033378601	-0.008049521	Yes	
row_323	HTR3A	1129	1.8300000429153442	-0.008396656	Yes	
row_324	MSH4	1131	1.809999942779541	-0.0074898736	Yes	
row_325	PLS1	1134	1.7999999523162842	-0.00721005	Yes	
row_326	IRAK3	1139	1.7899999618530273	-0.008184144	Yes	
row_327	TUSC3	1140	1.7899999618530273	-0.006650402	Yes	
row_328	LILRB1	1144	1.7899999618530273	-0.006997538	Yes	
row_329	MYCBP2	1149	1.7799999713897705	-0.007971632	Yes	
row_330	ST14	1154	1.7599999904632568	-0.008945727	Yes	
row_331	ANKRD1	1162	1.75	-0.0118007	Yes	
row_332	LIPA	1166	1.75	-0.0121478345	Yes	
row_333	STAG1	1167	1.7400000095367432	-0.010614092	Yes	
row_334	SGCD	1172	1.7300000190734863	-0.011588188	Yes	
row_335	SEMG1	1174	1.7200000286102295	-0.010681405	Yes	
row_336	TAF4B	1179	1.7100000381469727	-0.011655499	Yes	
row_337	ENPP2	1183	1.7100000381469727	-0.012002635	Yes	
row_338	PHKB	1188	1.690000057220459	-0.012976729	Yes	
row_339	XRN2	1196	1.6799999475479126	-0.015831701	Yes	
row_340	KIF26A	1199	1.659999966621399	-0.015551878	Yes	
row_341	ROS1	1203	1.649999976158142	-0.015899014	Yes	
row_342	GGT5	1205	1.649999976158142	-0.014992231	Yes	
row_343	APBB1IP	1211	1.6399999856948853	-0.016593285	Yes	
row_344	SCN2A	1212	1.6299999952316284	-0.015059542	Yes	
row_345	NIPBL	1213	1.6299999952316284	-0.0135258	Yes	
row_346	CFL2	1214	1.6299999952316284	-0.011992058	Yes	
row_347	PAX8	1215	1.6299999952316284	-0.010458315	Yes	
row_348	RIMS2	1216	1.6299999952316284	-0.008924573	Yes	
row_349	CFH	1217	1.6299999952316284	-0.0073908307	Yes	
row_350	DGKB	1221	1.6200000047683716	-0.0077379663	Yes	
row_351	PKP4	1224	1.6100000143051147	-0.0074581425	Yes	
row_352	EID1	1226	1.6100000143051147	-0.0065513593	Yes	
row_353	MAPK4	1231	1.600000023841858	-0.0075254543	Yes	
row_354	KIF5A	1238	1.5800000429153442	-0.0097534675	Yes	
row_355	PIP4K2C	1239	1.5800000429153442	-0.0082197245	Yes	
row_356	TADA2B	1244	1.5700000524520874	-0.00919382	Yes	
row_357	VSIG4	1248	1.559999942779541	-0.009540956	Yes	
row_358	PDE4DIP	1249	1.5499999523162842	-0.008007213	Yes	
row_359	CHMP7	1250	1.5499999523162842	-0.0064734705	Yes	
row_360	FLG	1253	1.5499999523162842	-0.0061936467	Yes	
row_361	ADAMTS5	1254	1.5399999618530273	-0.0046599046	Yes	
row_362	UGCG	1255	1.5399999618530273	-0.003126162	Yes	
row_363	DNAH6	1256	1.5399999618530273	-0.0015924199	Yes	
row_364	SHANK1	1272	1.5199999809265137	-0.009463066	Yes	
row_365	DNAH10	1273	1.5199999809265137	-0.007929324	Yes	
row_366	DCT	1276	1.5099999904632568	-0.0076495004	Yes	
row_367	CTNNA2	1281	1.5	-0.008623595	Yes	
row_368	DSC3	1289	1.4900000095367432	-0.0114785675	Yes	
row_369	CUL7	1291	1.4800000190734863	-0.010571784	Yes	
row_370	DOCK5	1292	1.4800000190734863	-0.009038042	Yes	
row_371	DOCK6	1295	1.4800000190734863	-0.008758219	Yes	
row_372	AMOTL2	1300	1.4700000286102295	-0.009732313	Yes	
row_373	CATSPERB	1303	1.4600000381469727	-0.009452489	Yes	
row_374	EXOSC1	1304	1.4600000381469727	-0.007918747	Yes	
row_375	IL1RAP	1310	1.440000057220459	-0.0095198015	Yes	
row_376	BCORL1	1314	1.4199999570846558	-0.009866936	Yes	
row_377	TNFRSF11A	1315	1.4199999570846558	-0.008333194	Yes	
row_378	CDH9	1316	1.409999966621399	-0.006799452	Yes	
row_379	PGK2	1317	1.409999966621399	-0.00526571	Yes	
row_380	RHAG	1319	1.409999966621399	-0.004358927	Yes	
row_381	GPNMB	1323	1.409999966621399	-0.0047060624	Yes	
row_382	NFAT5	1324	1.409999966621399	-0.0031723198	Yes	
row_383	GPT	1325	1.399999976158142	-0.0016385776	Yes	
row_384	ARHGEF5	1326	1.399999976158142	-1.0483526E-4	Yes	
row_385	WFS1	1329	1.3899999856948853	1.7498853E-4	Yes	
row_386	EXT2	1332	1.3899999856948853	4.548123E-4	Yes	
row_387	AFF2	1334	1.3799999952316284	0.0013615954	Yes	
row_388	KCNB2	1335	1.3799999952316284	0.0028953375	Yes	
row_389	TRPV5	1337	1.3799999952316284	0.0038021207	Yes	
row_390	WRNIP1	1339	1.3700000047683716	0.004708904	Yes	
row_391	DLGAP2	1340	1.3700000047683716	0.006242646	Yes	
row_392	HERC2	1347	1.3600000143051147	0.0040146327	Yes	
row_393	SARS2	1356	1.350000023841858	5.3270103E-4	Yes	
row_394	MAGEC1	1360	1.340000033378601	1.8556556E-4	Yes	
row_395	CLEC10A	1366	1.3200000524520874	-0.0014154884	Yes	
row_396	NLRP12	1370	1.309999942779541	-0.0017626239	Yes	
row_397	BCL11A	1372	1.2999999523162842	-8.5584086E-4	Yes	
row_398	EVPL	1373	1.2999999523162842	6.7790144E-4	Yes	
row_399	MINPP1	1375	1.2999999523162842	0.0015846845	Yes	
row_400	RAI1	1379	1.2899999618530273	0.001237549	Yes	
row_401	PARP4	1384	1.2799999713897705	2.6345428E-4	Yes	
row_402	KCNQ5	1389	1.2599999904632568	-7.1064045E-4	Yes	
row_403	LZTR1	1390	1.2599999904632568	8.2310184E-4	Yes	
row_404	PRX	1393	1.25	0.0011029256	Yes	
row_405	PLEKHG5	1394	1.2400000095367432	0.0026366678	Yes	
row_406	PTPRM	1395	1.2400000095367432	0.0041704103	Yes	
row_407	PTPRN2	1398	1.2400000095367432	0.004450234	Yes	
row_408	DTX2	1400	1.2300000190734863	0.005357017	Yes	
row_409	BRMS1L	1401	1.2300000190734863	0.0068907593	Yes	
row_410	CEL	1403	1.2300000190734863	0.0077975425	Yes	
row_411	YLPM1	1404	1.2300000190734863	0.009331285	Yes	
row_412	ARSA	1406	1.2200000286102295	0.010238068	Yes	
row_413	DSG3	1410	1.2100000381469727	0.009890933	Yes	
row_414	EPPK1	1413	1.2100000381469727	0.010170756	Yes	
row_415	PHF12	1414	1.2100000381469727	0.011704498	Yes	
row_416	KCNC2	1417	1.2000000476837158	0.011984322	Yes	
row_417	GRIN3A	1423	1.1799999475479126	0.010383268	Yes	
row_418	OBSCN	1425	1.1799999475479126	0.011290051	Yes	
row_419	CLIC5	1427	1.1799999475479126	0.012196834	Yes	
row_420	CTSC	1428	1.1799999475479126	0.013730576	Yes	
row_421	ABCB8	1431	1.1699999570846558	0.0140104005	Yes	
row_422	HOXD10	1432	1.1699999570846558	0.015544143	Yes	
row_423	GABRA6	1435	1.159999966621399	0.015823966	Yes	
row_424	GPX3	1439	1.159999966621399	0.015476831	Yes	
row_425	MIS18BP1	1441	1.159999966621399	0.016383614	Yes	
row_426	TCHH	1445	1.159999966621399	0.016036479	Yes	
row_427	TMPRSS2	1453	1.1399999856948853	0.013181506	Yes	
row_428	PHF21A	1455	1.1399999856948853	0.014088289	Yes	
row_429	MSTN	1458	1.1399999856948853	0.014368113	Yes	
row_430	KRT13	1460	1.1299999952316284	0.015274895	Yes	
row_431	UNC13A	1464	1.1200000047683716	0.014927761	Yes	
row_432	STEAP3	1465	1.1200000047683716	0.016461503	Yes	
