NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_47	CD36	351	6.079999923706055	-0.059823763	Yes	
row_48	MSH6	359	5.989999771118164	-0.061439436	Yes	
row_49	NCOR1	366	5.909999847412109	-0.06250109	Yes	
row_50	TIAM1	369	5.880000114440918	-0.06134668	Yes	
row_51	COL5A1	371	5.860000133514404	-0.059638254	Yes	
row_52	C3	376	5.75	-0.059591874	Yes	
row_53	FLT1	380	5.71999979019165	-0.058991484	Yes	
row_54	DMD	388	5.599999904632568	-0.060607154	Yes	
row_55	MED12	392	5.579999923706055	-0.06000676	Yes	
row_56	TTN	402	5.53000020980835	-0.06273047	Yes	
row_57	COL6A3	414	5.409999847412109	-0.066562206	Yes	
row_58	AKAP9	416	5.380000114440918	-0.06485378	Yes	
row_59	DCC	422	5.320000171661377	-0.06536142	Yes	
row_60	HUWE1	427	5.269999980926514	-0.065315045	Yes	
row_61	COL11A1	428	5.25	-0.0630526	Yes	
row_62	RUNX2	432	5.21999979019165	-0.062452205	Yes	
row_63	ABCB1	434	5.190000057220459	-0.06074378	Yes	
row_64	ASPM	439	5.110000133514404	-0.060697403	Yes	
row_65	SPTBN1	442	5.039999961853027	-0.05954299	Yes	
row_66	ACE	443	5.019999980926514	-0.057280548	Yes	
row_67	LAMA1	449	4.960000038146973	-0.057788186	Yes	
row_68	ATRX	452	4.909999847412109	-0.056633778	Yes	
row_69	MKI67	459	4.860000133514404	-0.057695433	Yes	
row_70	NCOA6	463	4.829999923706055	-0.05709504	Yes	
row_71	BRAF	477	4.650000095367432	-0.06203481	Yes	
row_72	ITPR1	483	4.619999885559082	-0.06254245	Yes	
row_73	RYR1	484	4.610000133514404	-0.060280006	Yes	
row_74	PDGFRA	485	4.610000133514404	-0.058017563	Yes	
row_75	ACACB	490	4.570000171661377	-0.057971187	Yes	
row_76	RYR3	503	4.480000019073486	-0.06235694	Yes	
row_77	MYH11	510	4.409999847412109	-0.0634186	Yes	
row_78	MYLK	515	4.389999866485596	-0.063372225	Yes	
row_79	COL4A4	516	4.380000114440918	-0.061109778	Yes	
row_80	FBN1	520	4.340000152587891	-0.060509384	Yes	
row_81	RYR2	522	4.320000171661377	-0.058800958	Yes	
row_82	COL4A6	533	4.210000038146973	-0.06207868	Yes	
row_83	BRCA2	535	4.170000076293945	-0.060370255	Yes	
row_84	SPEN	537	4.159999847412109	-0.058661826	Yes	
row_85	CACNA1C	539	4.139999866485596	-0.0569534	Yes	
row_86	F5	545	4.099999904632568	-0.05746104	Yes	
row_87	DLG2	546	4.079999923706055	-0.055198595	Yes	
row_88	TSC2	547	4.070000171661377	-0.05293615	Yes	
row_89	NOS1	548	4.070000171661377	-0.05067371	Yes	
row_90	ANK1	550	4.059999942779541	-0.048965283	Yes	
row_91	LAMC3	554	4.03000020980835	-0.04836489	Yes	
row_92	SVIL	558	4.010000228881836	-0.047764495	Yes	
row_93	NOTCH2	560	4.010000228881836	-0.046056066	Yes	
row_94	CACNA1B	563	3.990000009536743	-0.044901658	Yes	
row_95	PCNT	569	3.930000066757202	-0.045409296	Yes	
row_96	ITPR3	578	3.9100000858306885	-0.047578987	Yes	
row_97	PTPRZ1	579	3.9000000953674316	-0.045316543	Yes	
row_98	PRKG1	580	3.9000000953674316	-0.0430541	Yes	
row_99	GRIN2A	588	3.8499999046325684	-0.044669773	Yes	
row_100	FLT4	594	3.809999942779541	-0.04517741	Yes	
row_101	NF1	596	3.7699999809265137	-0.043468986	Yes	
row_102	LAMA2	601	3.740000009536743	-0.043422606	Yes	
row_103	SPTA1	609	3.700000047683716	-0.04503828	Yes	
row_104	COL15A1	614	3.6700000762939453	-0.044991903	Yes	
row_105	LRP2	615	3.6700000762939453	-0.04272946	Yes	
row_106	LAMA3	619	3.619999885559082	-0.042129066	Yes	
row_107	ANK2	622	3.5999999046325684	-0.040974654	Yes	
row_108	CALCR	624	3.5899999141693115	-0.03926623	Yes	
row_109	FLNB	629	3.5399999618530273	-0.039219853	Yes	
row_110	FLNC	643	3.450000047683716	-0.044159625	Yes	
row_111	MYH6	656	3.4000000953674316	-0.04854538	Yes	
row_112	GRIP1	660	3.390000104904175	-0.047944985	Yes	
row_113	PKD1	667	3.359999895095825	-0.04900664	Yes	
row_114	CACNA1S	673	3.3399999141693115	-0.049514282	Yes	
row_115	STAG2	674	3.3299999237060547	-0.04725184	Yes	
row_116	PIK3C2G	677	3.3299999237060547	-0.046097428	Yes	
row_117	CACNA1D	684	3.2799999713897705	-0.047159083	Yes	
row_118	ALMS1	685	3.2799999713897705	-0.04489664	Yes	
row_119	COL12A1	689	3.25	-0.044296246	Yes	
row_120	MYH2	691	3.240000009536743	-0.04258782	Yes	
row_121	ESPL1	695	3.2300000190734863	-0.041987427	Yes	
row_122	GRM1	702	3.200000047683716	-0.043049082	Yes	
row_123	DYSF	707	3.1700000762939453	-0.043002706	Yes	
row_124	ACVR1	708	3.1600000858306885	-0.040740263	Yes	
row_125	IDH1	721	3.109999895095825	-0.045126017	Yes	
row_126	MAGI2	723	3.0999999046325684	-0.04341759	Yes	
row_127	MYH1	727	3.0899999141693115	-0.042817198	Yes	
row_128	ARHGAP5	732	3.069999933242798	-0.04277082	Yes	
row_129	IRS4	737	3.049999952316284	-0.04272444	Yes	
row_130	EP400	741	3.0399999618530273	-0.042124048	Yes	
row_131	DSP	749	3.0199999809265137	-0.04373972	Yes	
row_132	ITGAX	751	3.0	-0.042031296	Yes	
row_133	FBLN2	752	2.990000009536743	-0.039768852	Yes	
row_134	ARID1A	759	2.9600000381469727	-0.040830508	Yes	
row_135	ANK3	760	2.9600000381469727	-0.038568065	Yes	
row_136	CACNA1H	769	2.9200000762939453	-0.040737756	Yes	
row_137	PTPRD	773	2.9000000953674316	-0.04013736	Yes	
row_138	CD163	779	2.880000114440918	-0.040645	Yes	
row_139	COL24A1	801	2.7899999618530273	-0.050016906	Yes	
row_140	SPTBN4	805	2.7799999713897705	-0.049416512	Yes	
row_141	IDH2	812	2.759999990463257	-0.050478168	Yes	
row_142	AKAP13	825	2.7100000381469727	-0.054863922	Yes	
row_143	NRXN1	830	2.700000047683716	-0.054817546	Yes	
row_144	DNMT3A	831	2.700000047683716	-0.052555103	Yes	
row_145	HLA-G	833	2.690000057220459	-0.050846677	Yes	
row_146	EPB41L3	834	2.680000066757202	-0.048584234	Yes	
row_147	COL22A1	843	2.6600000858306885	-0.05075392	Yes	
row_148	EBF1	845	2.6500000953674316	-0.049045496	Yes	
row_149	CHD9	846	2.6500000953674316	-0.046783052	Yes	
row_150	GRID2	847	2.640000104904175	-0.04452061	Yes	
row_151	TG	853	2.630000114440918	-0.045028247	Yes	
row_152	AHNAK	857	2.609999895095825	-0.044427853	Yes	
row_153	NOTCH3	858	2.609999895095825	-0.04216541	Yes	
row_154	MACF1	861	2.5999999046325684	-0.041011	Yes	
row_155	DIAPH2	864	2.5899999141693115	-0.03985659	Yes	
row_156	LCT	868	2.5799999237060547	-0.039256196	Yes	
row_157	TRIO	871	2.559999942779541	-0.038101785	Yes	
row_158	EPHA3	872	2.559999942779541	-0.03583934	Yes	
row_159	NEB	873	2.549999952316284	-0.0335769	Yes	
row_160	CNTNAP2	876	2.549999952316284	-0.032422487	Yes	
row_161	RELN	879	2.5299999713897705	-0.03126808	Yes	
row_162	SCN5A	881	2.5299999713897705	-0.029559651	Yes	
row_163	CACNA1E	882	2.5199999809265137	-0.027297208	Yes	
row_164	NOTCH4	884	2.5	-0.02558878	Yes	
row_165	SYNE1	891	2.4700000286102295	-0.026650436	Yes	
row_166	DYNC2H1	895	2.4700000286102295	-0.026050042	Yes	
row_167	LAMB4	899	2.4600000381469727	-0.025449648	Yes	
row_168	GLI3	905	2.450000047683716	-0.025957288	Yes	
row_169	ROBO1	911	2.430000066757202	-0.026464928	Yes	
row_170	SLIT2	915	2.4100000858306885	-0.025864534	Yes	
row_171	NLRP3	919	2.4000000953674316	-0.02526414	Yes	
row_172	PTPRB	924	2.380000114440918	-0.025217764	Yes	
row_173	ASXL1	926	2.380000114440918	-0.023509337	Yes	
row_174	PLXNA1	940	2.3399999141693115	-0.028449109	Yes	
row_175	PDGFD	960	2.2699999809265137	-0.03671298	Yes	
row_176	SACS	964	2.240000009536743	-0.036112588	Yes	
row_177	EPHA5	972	2.2200000286102295	-0.03772826	Yes	
row_178	DNAH7	984	2.180000066757202	-0.04156	Yes	
row_179	DOCK1	999	2.180000066757202	-0.047053788	Yes	
row_180	HBE1	1001	2.180000066757202	-0.045345362	Yes	
row_181	DSG1	1004	2.1600000858306885	-0.04419095	Yes	
row_182	KHDRBS2	1018	2.109999895095825	-0.049130723	Yes	
row_183	LTBP2	1020	2.0999999046325684	-0.047422297	Yes	
row_184	DNAH11	1026	2.0799999237060547	-0.047929935	Yes	
row_185	DNAH9	1030	2.0799999237060547	-0.047329545	Yes	
row_186	IGF2R	1031	2.0799999237060547	-0.045067098	Yes	
row_187	DOCK2	1032	2.069999933242798	-0.042804655	Yes	
row_188	DNAH2	1034	2.059999942779541	-0.04109623	Yes	
row_189	DNAH1	1036	2.049999952316284	-0.039387804	Yes	
row_190	MYH8	1040	2.0299999713897705	-0.03878741	Yes	
row_191	DST	1044	2.0299999713897705	-0.038187016	Yes	
row_192	MUC5B	1050	2.0199999809265137	-0.038694654	Yes	
row_193	FUBP1	1051	2.009999990463257	-0.03643221	Yes	
row_194	NELL1	1055	2.0	-0.035831816	Yes	
row_195	MYO1B	1057	1.9900000095367432	-0.03412339	Yes	
row_196	DNAH3	1059	1.9900000095367432	-0.03241496	Yes	
row_197	SLC6A3	1060	1.9900000095367432	-0.03015252	Yes	
row_198	UTRN	1071	1.9600000381469727	-0.03343024	Yes	
row_199	FBN2	1075	1.9500000476837158	-0.032829847	Yes	
row_200	LYST	1081	1.940000057220459	-0.03333749	Yes	
row_201	SCN10A	1084	1.940000057220459	-0.032183077	Yes	
row_202	ITPR2	1085	1.9299999475479126	-0.029920634	Yes	
row_203	CABIN1	1092	1.9199999570846558	-0.030982291	Yes	
row_204	PCSK5	1094	1.9199999570846558	-0.029273864	Yes	
row_205	CDH13	1102	1.909999966621399	-0.030889537	Yes	
row_206	ABCC9	1105	1.8899999856948853	-0.029735126	Yes	
row_207	MYH4	1107	1.8899999856948853	-0.0280267	Yes	
row_208	SND1	1114	1.8799999952316284	-0.029088356	Yes	
row_209	BSN	1118	1.8700000047683716	-0.028487962	Yes	
row_210	MYH13	1119	1.8600000143051147	-0.026225518	Yes	
row_211	TIAM2	1130	1.8200000524520874	-0.029503241	Yes	
row_212	CDKL5	1132	1.7999999523162842	-0.027794814	Yes	
row_213	LILRB1	1144	1.7899999618530273	-0.031626552	Yes	
row_214	GRM4	1156	1.7599999904632568	-0.035458293	Yes	
row_215	DLC1	1159	1.75	-0.03430388	Yes	
row_216	BCLAF1	1181	1.7100000381469727	-0.043675788	Yes	
row_217	MRPS22	1185	1.7000000476837158	-0.043075394	Yes	
row_218	ARID1B	1191	1.6799999475479126	-0.04358303	Yes	
row_219	ELMO1	1193	1.6799999475479126	-0.041874606	Yes	
row_220	SPTBN5	1194	1.6799999475479126	-0.039612163	Yes	
row_221	ROS1	1203	1.649999976158142	-0.041781854	Yes	
row_222	NIPBL	1213	1.6299999952316284	-0.04450556	Yes	
row_223	RIMS2	1216	1.6299999952316284	-0.043351147	Yes	
row_224	DLG5	1219	1.6299999952316284	-0.04219674	Yes	
row_225	PLXNA4	1232	1.590000033378601	-0.046582494	Yes	
row_226	ABCB4	1235	1.590000033378601	-0.045428082	Yes	
row_227	SCN1A	1240	1.5800000429153442	-0.045381706	Yes	
row_228	NRXN3	1247	1.559999942779541	-0.04644336	Yes	
row_229	PDE4DIP	1249	1.5499999523162842	-0.044734936	Yes	
row_230	FLG	1253	1.5499999523162842	-0.044134542	Yes	
row_231	PSD3	1266	1.5199999809265137	-0.048520297	Yes	
row_232	DNAH10	1273	1.5199999809265137	-0.049581952	Yes	
row_233	ARHGAP6	1274	1.5099999904632568	-0.04731951	Yes	
row_234	DSCAM	1275	1.5099999904632568	-0.045057066	Yes	
row_235	DPYD	1277	1.5099999904632568	-0.04334864	Yes	
row_236	HERC1	1279	1.5	-0.041640215	Yes	
row_237	CTNNA2	1281	1.5	-0.039931785	Yes	
row_238	MYOCD	1285	1.4900000095367432	-0.03933139	Yes	
row_239	DOCK5	1292	1.4800000190734863	-0.040393047	Yes	
row_240	RREB1	1296	1.4700000286102295	-0.039792653	Yes	
row_241	GSTM5	1298	1.4700000286102295	-0.038084228	Yes	
row_242	TANC1	1312	1.4199999570846558	-0.043024	Yes	
row_243	BCORL1	1314	1.4199999570846558	-0.041315574	Yes	
row_244	CDH9	1316	1.409999966621399	-0.039607145	Yes	
row_245	SCN3A	1328	1.3899999856948853	-0.043438885	Yes	
row_246	AFF2	1334	1.3799999952316284	-0.043946527	Yes	
row_247	KCNB2	1335	1.3799999952316284	-0.041684084	Yes	
row_248	TRPV5	1337	1.3799999952316284	-0.039975654	Yes	
row_249	DLGAP2	1340	1.3700000047683716	-0.038821243	Yes	
row_250	FOXP2	1344	1.3700000047683716	-0.038220853	Yes	
row_251	HERC2	1347	1.3600000143051147	-0.03706644	Yes	
row_252	KCNH8	1358	1.350000023841858	-0.040344164	Yes	
row_253	MAGEC1	1360	1.340000033378601	-0.038635734	Yes	
row_254	UBR4	1364	1.3200000524520874	-0.038035344	Yes	
row_255	TMPRSS15	1368	1.309999942779541	-0.03743495	Yes	
row_256	NLRP12	1370	1.309999942779541	-0.03572652	Yes	
row_257	BCL11A	1372	1.2999999523162842	-0.034018096	Yes	
row_258	EVPL	1373	1.2999999523162842	-0.031755652	Yes	
row_259	MGAM	1381	1.2799999713897705	-0.033371326	Yes	
row_260	ANKS1B	1382	1.2799999713897705	-0.03110888	Yes	
row_261	SLC12A5	1386	1.2699999809265137	-0.030508487	Yes	
row_262	LZTR1	1390	1.2599999904632568	-0.029908093	Yes	
row_263	PTPRM	1395	1.2400000095367432	-0.029861717	Yes	
row_264	PTPRN2	1398	1.2400000095367432	-0.028707307	Yes	
row_265	DSG3	1410	1.2100000381469727	-0.032539044	Yes	
row_266	TRPV6	1411	1.2100000381469727	-0.030276602	Yes	
row_267	ADAMTS9	1412	1.2100000381469727	-0.028014159	Yes	
row_268	EPPK1	1413	1.2100000381469727	-0.025751716	Yes	
row_269	EPHA6	1416	1.2000000476837158	-0.024597304	Yes	
row_270	GRIN3A	1423	1.1799999475479126	-0.025658961	Yes	
row_271	OBSCN	1425	1.1799999475479126	-0.023950534	Yes	
row_272	ARID2	1430	1.1699999570846558	-0.023904156	Yes	
row_273	STAB1	1433	1.159999966621399	-0.022749746	Yes	
row_274	GABRA6	1435	1.159999966621399	-0.021041319	Yes	
row_275	TCHH	1445	1.159999966621399	-0.023765026	Yes	
row_276	PCSK2	1449	1.149999976158142	-0.023164632	Yes	
row_277	ACAN	1451	1.149999976158142	-0.021456204	Yes	
row_278	UGT1A6	1452	1.1399999856948853	-0.019193761	Yes	
row_279	MICAL3	1454	1.1399999856948853	-0.017485334	Yes	
row_280	ROBO2	1457	1.1399999856948853	-0.016330924	Yes	
row_281	SYNE2	1462	1.1299999952316284	-0.016284548	Yes	
row_282	CDH18	1475	1.100000023841858	-0.020670302	Yes	
row_283	ZBTB20	1477	1.100000023841858	-0.018961877	Yes	
row_284	MYO15A	1482	1.090000033378601	-0.018915499	Yes	
row_285	DOCK8	1488	1.0700000524520874	-0.019423138	Yes	
row_286	PCLO	1500	1.059999942779541	-0.023254877	Yes	
row_287	JPH1	1502	1.0499999523162842	-0.021546451	Yes	
row_288	MMP26	1503	1.0499999523162842	-0.019284006	Yes	
row_289	TACC2	1505	1.0499999523162842	-0.01757558	Yes	
row_290	PCDHA4	1510	1.0299999713897705	-0.017529203	Yes	
row_291	LRRK1	1513	1.0299999713897705	-0.016374793	Yes	
row_292	CNTN4	1524	1.0099999904632568	-0.019652516	Yes	
row_293	GRM8	1530	1.0	-0.020160155	Yes	
row_294	CD209	1533	1.0	-0.019005744	Yes	
row_295	HECW1	1534	1.0	-0.0167433	Yes	
row_296	MYO3A	1538	0.9900000095367432	-0.016142907	Yes	
row_297	SLC25A13	1542	0.9900000095367432	-0.015542514	Yes	
row_298	ATP11A	1544	0.9900000095367432	-0.013834087	Yes	
row_299	ZFHX3	1545	0.9900000095367432	-0.011571643	Yes	
row_300	KIF2B	1548	0.9800000190734863	-0.010417233	Yes	
row_301	RIPK4	1555	0.9599999785423279	-0.011478889	Yes	
row_302	MUC4	1556	0.9599999785423279	-0.0092164455	Yes	
row_303	FAT2	1557	0.9599999785423279	-0.006954002	Yes	
row_304	SI	1561	0.949999988079071	-0.0063536083	Yes	
row_305	KEL	1564	0.949999988079071	-0.005199198	Yes	
row_306	CCDC33	1570	0.9399999976158142	-0.0057068374	Yes	
row_307	TEX15	1571	0.9399999976158142	-0.003444394	Yes	
row_308	UGT1A10	1574	0.9399999976158142	-0.002289984	Yes	
row_309	UGT1A9	1575	0.9399999976158142	-2.7540256E-5	Yes	
row_310	UGT1A5	1577	0.9300000071525574	0.0016808866	Yes	
row_311	ATP8B4	1586	0.9200000166893005	-4.8880273E-4	Yes	
row_312	CDH12	1587	0.9200000166893005	0.0017736407	Yes	
row_313	NBEA	1591	0.9100000262260437	0.0023740344	Yes	
row_314	SGCZ	1603	0.8999999761581421	-0.0014577047	Yes	
row_315	CELSR1	1618	0.8799999952316284	-0.0069514937	Yes	
row_316	PDZD2	1626	0.8700000047683716	-0.0085671665	Yes	
row_317	RBFOX1	1628	0.8700000047683716	-0.0068587395	Yes	
row_318	FLG2	1629	0.8700000047683716	-0.004596296	Yes	
row_319	UGT1A7	1634	0.8600000143051147	-0.004549919	Yes	
row_320	UGT1A8	1640	0.8600000143051147	-0.0050575584	Yes	
row_321	USH2A	1643	0.8500000238418579	-0.0039031482	Yes	
row_322	TAF1L	1644	0.8500000238418579	-0.0016407048	Yes	
row_323	CUBN	1645	0.8500000238418579	6.217387E-4	Yes	
row_324	PTPRT	1650	0.8500000238418579	6.681158E-4	Yes	
row_325	KSR2	1659	0.8399999737739563	-0.0015015736	Yes	
row_326	SEMA3C	1666	0.8299999833106995	-0.0025632298	Yes	
row_327	IL1RAPL1	1673	0.8199999928474426	-0.0036248858	Yes	
row_328	FAT1	1674	0.8199999928474426	-0.0013624424	Yes	
row_329	EPHA8	1680	0.8100000023841858	-0.001870082	Yes	
row_330	KIF26B	1687	0.800000011920929	-0.002931738	Yes	
row_331	PPP1R3A	1689	0.800000011920929	-0.0012233112	Yes	
row_332	LRBA	1691	0.800000011920929	4.8511574E-4	Yes	
row_333	UGT1A4	1697	0.7900000214576721	-2.2523804E-5	Yes	
row_334	HYDIN	1708	0.7799999713897705	-0.0033002463	Yes	
row_335	HCN1	1720	0.7599999904632568	-0.007131986	Yes	
row_336	CTNNA3	1726	0.7599999904632568	-0.007639625	Yes	
row_337	FBN3	1735	0.7599999904632568	-0.009809314	Yes	
row_338	FMN2	1740	0.75	-0.009762937	Yes	
row_339	NSD1	1747	0.75	-0.010824594	Yes	
row_340	BCOR	1750	0.7400000095367432	-0.009670183	Yes	
row_341	HIVEP3	1754	0.7400000095367432	-0.00906979	Yes	
row_342	GABRB2	1756	0.7400000095367432	-0.0073613627	Yes	
row_343	SETBP1	1757	0.7400000095367432	-0.0050989194	Yes	
row_344	RAPGEF5	1759	0.7300000190734863	-0.0033904924	Yes	
row_345	SLIT3	1774	0.7200000286102295	-0.008884282	Yes	
row_346	ADAMTS12	1778	0.7099999785423279	-0.008283888	Yes	
row_347	ERC2	1779	0.7099999785423279	-0.006021444	Yes	
row_348	TRPM2	1784	0.7099999785423279	-0.005975067	Yes	
row_349	BIRC6	1785	0.7099999785423279	-0.0037126236	Yes	
row_350	NLRP4	1791	0.6899999976158142	-0.004220263	Yes	
row_351	LRRC7	1794	0.6899999976158142	-0.003065853	Yes	
row_352	NLRP7	1795	0.6899999976158142	-8.034093E-4	Yes	
row_353	OTOF	1797	0.6899999976158142	9.050176E-4	Yes	
row_354	ADAMTS16	1799	0.6899999976158142	0.0026134446	Yes	
row_355	PKHD1	1801	0.6800000071525574	0.0043218713	Yes	
row_356	RHPN2	1803	0.6800000071525574	0.0060302983	Yes	
row_357	CARD11	1807	0.6700000166893005	0.006630692	Yes	
row_358	STAB2	1816	0.6600000262260437	0.0044610025	Yes	
row_359	RIMBP2	1817	0.6600000262260437	0.0067234463	Yes	
row_360	LRP1B	1827	0.6499999761581421	0.0039997404	Yes	
row_361	NLRP5	1830	0.6399999856948853	0.0051541505	Yes	
row_362	CADPS2	1832	0.6399999856948853	0.0068625775	Yes	
row_363	PCDHA6	1836	0.6299999952316284	0.007462971	Yes	
row_364	FRAS1	1840	0.6299999952316284	0.008063365	Yes	
row_365	ABCA7	1848	0.6100000143051147	0.006447692	Yes	
row_366	WNK2	1850	0.6100000143051147	0.008156119	Yes	
row_367	FAT4	1851	0.6100000143051147	0.010418562	Yes	
row_368	ATP8A2	1866	0.5899999737739563	0.0049247732	Yes	
row_369	MUC17	1869	0.5799999833106995	0.006079184	Yes	
row_370	AOX1	1876	0.5699999928474426	0.0050175274	Yes	
row_371	MTUS2	1879	0.5699999928474426	0.006171938	Yes	
row_372	TLL1	1889	0.5600000023841858	0.0034482318	Yes	
row_373	HRNR	1898	0.550000011920929	0.0012785424	Yes	
row_374	MUC16	1899	0.550000011920929	0.003540986	Yes	
row_375	TRPA1	1905	0.5400000214576721	0.0030333465	Yes	
row_376	NAV3	1913	0.5299999713897705	0.0014176737	Yes	
row_377	PCDH15	1916	0.5299999713897705	0.0025720838	Yes	
row_378	DNAH5	1926	0.5199999809265137	-1.5162211E-4	Yes	
row_379	GREB1	1927	0.5199999809265137	0.0021108214	Yes	
row_380	CIC	1931	0.5099999904632568	0.002711215	Yes	
row_381	FRY	1932	0.5099999904632568	0.004973659	Yes	
row_382	CSMD2	1937	0.5099999904632568	0.005020036	Yes	
row_383	CAMTA1	1954	0.47999998927116394	-0.0015817867	Yes	
row_384	CHD5	1964	0.47999998927116394	-0.0043054926	Yes	
row_385	SDK1	1965	0.4699999988079071	-0.002043049	Yes	
row_386	RNF213	1966	0.4699999988079071	2.1939445E-4	Yes	
row_387	ZNF429	1969	0.4699999988079071	0.0013738048	Yes	
row_388	PAPPA2	1980	0.46000000834465027	-0.0019039179	Yes	
row_389	RADIL	1986	0.44999998807907104	-0.0024115574	Yes	
row_390	ADAM28	1987	0.44999998807907104	-1.4911388E-4	Yes	
row_391	PCDHA7	1994	0.4399999976158142	-0.0012107701	Yes	
row_392	CSMD1	1996	0.4399999976158142	4.976569E-4	Yes	
row_393	ABCB5	2012	0.4300000071525574	-0.005550149	Yes	
row_394	SDK2	2016	0.41999998688697815	-0.004949755	Yes	
row_395	KIF16B	2017	0.41999998688697815	-0.0026873117	Yes	
row_396	RP1	2022	0.41999998688697815	-0.0026409347	Yes	
row_397	CNTN5	2023	0.41999998688697815	-3.78491E-4	Yes	
row_398	UNC79	2024	0.41999998688697815	0.0018839525	Yes	
row_399	ZNF804B	2025	0.4099999964237213	0.004146396	Yes	
row_400	FAM83H	2026	0.4099999964237213	0.0064088395	Yes	
row_401	SCN9A	2027	0.4099999964237213	0.008671283	Yes	
row_402	SLC9A4	2032	0.4000000059604645	0.00871766	Yes	
row_403	CACNA2D3	2038	0.4000000059604645	0.008210021	Yes	
row_404	TRPM3	2039	0.4000000059604645	0.010472464	Yes	
row_405	AUTS2	2061	0.3799999952316284	0.0011005588	Yes	
row_406	DUSP22	2068	0.3700000047683716	3.8902625E-5	Yes	
row_407	NAV2	2077	0.36000001430511475	-0.002130787	Yes	
row_408	AHNAK2	2078	0.36000001430511475	1.3165677E-4	Yes	
row_409	FRMPD4	2110	0.3100000023841858	-0.014780415	Yes	
row_410	NCKAP5	2112	0.3100000023841858	-0.013071988	Yes	
row_411	CSMD3	2114	0.3100000023841858	-0.011363561	Yes	
row_412	ANKRD30A	2116	0.30000001192092896	-0.009655134	Yes	
row_413	NBPF1	2117	0.30000001192092896	-0.0073926905	Yes	
row_414	SSPO	2118	0.30000001192092896	-0.005130247	Yes	
row_415	HMCN1	2122	0.30000001192092896	-0.0045298534	Yes	
row_416	PCDHGA12	2129	0.30000001192092896	-0.0055915094	Yes	
row_417	BNC2	2139	0.30000001192092896	-0.008315216	Yes	
row_418	NDST4	2143	0.30000001192092896	-0.007714822	Yes	
row_419	MAST4	2148	0.2800000011920929	-0.007668445	Yes	
row_420	EXPH5	2156	0.27000001072883606	-0.009284117	Yes	
row_421	NALCN	2160	0.27000001072883606	-0.008683723	Yes	
row_422	VPS13B	2169	0.25999999046325684	-0.0108534135	Yes	
row_423	CPAMD8	2178	0.25	-0.013023103	Yes	
row_424	KIAA1217	2180	0.25	-0.011314675	Yes	
