NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_212	HOXA5	1176	1.7200000286102295	0.02536048	Yes	
row_213	FASTK	1177	1.7200000286102295	0.027918024	Yes	
row_214	MLXIPL	1189	1.690000057220459	0.024548844	Yes	
row_215	BRF1	1197	1.6699999570846558	0.023334837	Yes	
row_216	CIRBP	1200	1.659999966621399	0.024814796	Yes	
row_217	IFNA21	1207	1.649999976158142	0.024139581	Yes	
row_218	IFNA16	1208	1.649999976158142	0.026697127	Yes	
row_219	IKZF1	1218	1.6299999952316284	0.024405533	Yes	
row_220	PCOLCE	1220	1.6299999952316284	0.026424285	Yes	
row_221	MCCC1	1227	1.6100000143051147	0.02574907	Yes	
row_222	PSPH	1230	1.600000023841858	0.02722903	Yes	
row_223	KIF5A	1238	1.5800000429153442	0.026015023	Yes	
row_224	PIP4K2C	1239	1.5800000429153442	0.028572567	Yes	
row_225	RABGEF1	1241	1.5800000429153442	0.03059132	Yes	
row_226	POM121	1242	1.5800000429153442	0.033148862	Yes	
row_227	MEIS2	1243	1.5700000524520874	0.03570641	Yes	
row_228	NGEF	1245	1.5700000524520874	0.03772516	Yes	
row_229	ATP2B4	1251	1.5499999523162842	0.037588738	Yes	
row_230	DUSP6	1262	1.5299999713897705	0.03475835	Yes	
row_231	FKBP6	1265	1.5199999809265137	0.036238313	Yes	
row_232	PPAT	1269	1.5199999809265137	0.037179478	Yes	
row_233	AGAP2	1290	1.4900000095367432	0.02896116	Yes	
row_234	PCID2	1294	1.4800000190734863	0.029902326	Yes	
row_235	LDB3	1301	1.4600000381469727	0.029227111	Yes	
row_236	PLAA	1302	1.4600000381469727	0.031784657	Yes	
row_237	AEBP1	1311	1.4199999570846558	0.030031856	Yes	
row_238	CHN2	1320	1.409999966621399	0.028279057	Yes	
row_239	SGCE	1331	1.3899999856948853	0.02544867	Yes	
row_240	GNAT3	1333	1.3899999856948853	0.027467422	Yes	
row_241	VPS37D	1336	1.3799999952316284	0.02894738	Yes	
row_242	SGCB	1343	1.3700000047683716	0.028272167	Yes	
row_243	ARHGAP9	1349	1.3600000143051147	0.028135745	Yes	
row_244	TRO	1350	1.3600000143051147	0.03069329	Yes	
row_245	GBAS	1351	1.3600000143051147	0.033250835	Yes	
row_246	EFNA2	1353	1.350000023841858	0.03526959	Yes	
row_247	BMF	1359	1.340000033378601	0.035133164	Yes	
row_248	PHKG1	1363	1.3300000429153442	0.036074333	Yes	
row_249	DMRTA1	1377	1.2899999618530273	0.031627566	Yes	
row_250	MGAM	1381	1.2799999713897705	0.03256873	Yes	
row_251	MYL7	1383	1.2799999713897705	0.034587484	Yes	
row_252	TBL2	1388	1.2599999904632568	0.034989856	Yes	
row_253	DTX3	1392	1.25	0.03593102	Yes	
row_254	ATP11B	1397	1.2400000095367432	0.036333393	Yes	
row_255	NSUN5	1399	1.2400000095367432	0.038352143	Yes	
row_256	EXOC1	1407	1.2200000286102295	0.037138138	Yes	
row_257	HOXA4	1408	1.2200000286102295	0.039695684	Yes	
row_258	ABCB8	1431	1.1699999570846558	0.030399779	Yes	
row_259	CLDN3	1437	1.159999966621399	0.030263359	Yes	
row_260	TRIM50	1456	1.1399999856948853	0.023122627	Yes	
row_261	HOXA13	1463	1.1299999952316284	0.022447413	Yes	
row_262	PROZ	1473	1.100000023841858	0.02015582	Yes	
row_263	MFN1	1474	1.100000023841858	0.022713365	Yes	
row_264	HOXA2	1486	1.0800000429153442	0.019344185	Yes	
row_265	IFNA10	1490	1.0700000524520874	0.020285351	Yes	
row_266	LRRN2	1494	1.059999942779541	0.021226516	Yes	
row_267	ARID3A	1508	1.0399999618530273	0.01677975	Yes	
row_268	RAB3IP	1509	1.0299999713897705	0.019337295	Yes	
row_269	PPP1R9A	1515	1.0299999713897705	0.019200874	Yes	
row_270	NOA1	1517	1.0299999713897705	0.021219626	Yes	
row_271	BCL7B	1527	1.0099999904632568	0.018928032	Yes	
row_272	HOXA3	1543	0.9900000095367432	0.013403681	Yes	
row_273	HOXA6	1546	0.9800000190734863	0.014883639	Yes	
row_274	SLC4A2	1552	0.9700000286102295	0.014747219	Yes	
row_275	LANCL2	1553	0.9700000286102295	0.017304763	Yes	
row_276	FAM120C	1554	0.9700000286102295	0.01986231	Yes	
row_277	PAPSS2	1559	0.949999988079071	0.020264681	Yes	
row_278	GRTP1	1563	0.949999988079071	0.021205846	Yes	
row_279	CRIP2	1568	0.9399999976158142	0.021608219	Yes	
row_280	PEG10	1578	0.9300000071525574	0.019316625	Yes	
row_281	SUMF2	1579	0.9300000071525574	0.02187417	Yes	
row_282	ADAMTSL1	1584	0.9300000071525574	0.022276543	Yes	
row_283	B4GALNT1	1589	0.9200000166893005	0.022678915	Yes	
row_284	CTDSP2	1592	0.9100000262260437	0.024158873	Yes	
row_285	ABCC5	1593	0.9100000262260437	0.026716419	Yes	
row_286	FIGNL1	1598	0.9100000262260437	0.02711879	Yes	
row_287	VKORC1L1	1607	0.8899999856948853	0.02536599	Yes	
row_288	CREB5	1619	0.8799999952316284	0.021996811	Yes	
row_289	ABHD11	1621	0.8700000047683716	0.024015563	Yes	
row_290	DCUN1D2	1622	0.8700000047683716	0.026573107	Yes	
row_291	PSG9	1627	0.8700000047683716	0.026975479	Yes	
row_292	SOX1	1630	0.8700000047683716	0.028455438	Yes	
row_293	CHIC2	1635	0.8600000143051147	0.02885781	Yes	
row_294	ASB10	1651	0.8500000238418579	0.023333458	Yes	
row_295	SPRED1	1654	0.8399999737739563	0.024813417	Yes	
row_296	FKBP9	1661	0.8399999737739563	0.024138203	Yes	
row_297	SYCE1	1664	0.8299999833106995	0.025618162	Yes	
row_298	SEMA3C	1666	0.8299999833106995	0.027636914	Yes	
row_299	ELAVL2	1668	0.8299999833106995	0.029655665	Yes	
row_300	EVX1	1675	0.8199999928474426	0.02898045	Yes	
row_301	SLAIN2	1676	0.8199999928474426	0.031537995	Yes	
row_302	ATAD1	1677	0.8199999928474426	0.03409554	Yes	
row_303	SAP25	1681	0.8100000023841858	0.035036705	Yes	
row_304	CPVL	1685	0.8100000023841858	0.03597787	Yes	
row_305	KLHL9	1688	0.800000011920929	0.03745783	Yes	
row_306	LAX1	1699	0.7900000214576721	0.034627445	Yes	
row_307	METTL1	1702	0.7900000214576721	0.036107402	Yes	
row_308	RAMP3	1709	0.7799999713897705	0.03543219	Yes	
row_309	SLC27A5	1710	0.7799999713897705	0.037989732	Yes	
row_310	HCN1	1720	0.7599999904632568	0.03569814	Yes	
row_311	PFKFB1	1722	0.7599999904632568	0.03771689	Yes	
row_312	TMEM165	1730	0.7599999904632568	0.036502883	Yes	
row_313	GTF2IRD2	1741	0.75	0.033672497	Yes	
row_314	POLM	1744	0.75	0.035152458	Yes	
row_315	PARL	1752	0.7400000095367432	0.03393845	Yes	
row_316	TRIM74	1755	0.7400000095367432	0.03541841	Yes	
row_317	PRSS2	1764	0.7300000190734863	0.03366561	Yes	
row_318	LPCAT1	1767	0.7200000286102295	0.035145566	Yes	
row_319	IFNA4	1768	0.7200000286102295	0.03770311	Yes	
row_320	MZF1	1775	0.7200000286102295	0.0370279	Yes	
row_321	FAM98B	1777	0.7099999785423279	0.03904665	Yes	
row_322	HIBADH	1780	0.7099999785423279	0.040526606	Yes	
row_323	PDCL2	1781	0.7099999785423279	0.043084152	Yes	
row_324	NUDCD3	1782	0.7099999785423279	0.045641698	Yes	
row_325	TAX1BP1	1787	0.699999988079071	0.04604407	Yes	
row_326	TSPAN31	1798	0.6899999976158142	0.043213684	Yes	
row_327	IL22	1822	0.6600000262260437	0.03337899	Yes	
row_328	CLDN4	1828	0.6499999761581421	0.033242565	Yes	
row_329	TBRG4	1831	0.6399999856948853	0.034722526	Yes	
row_330	ATP4B	1834	0.6399999856948853	0.036202483	Yes	
row_331	RHBDD2	1838	0.6299999952316284	0.037143648	Yes	
row_332	KLHL24	1842	0.6200000047683716	0.038084812	Yes	
row_333	MRPS17	1854	0.6000000238418579	0.034715634	Yes	
row_334	CYP27B1	1855	0.6000000238418579	0.03727318	Yes	
row_335	ANXA8L1	1860	0.6000000238418579	0.037675552	Yes	
row_336	INHBC	1868	0.5899999737739563	0.036461543	Yes	
row_337	RASL11B	1872	0.5799999833106995	0.03740271	Yes	
row_338	HTR3D	1878	0.5699999928474426	0.037266288	Yes	
row_339	HTR3C	1880	0.5699999928474426	0.03928504	Yes	
row_340	HTR3E	1881	0.5699999928474426	0.041842587	Yes	
row_341	OCIAD2	1891	0.5600000023841858	0.039550994	Yes	
row_342	CRCP	1900	0.550000011920929	0.037798192	Yes	
row_343	IFNW1	1901	0.550000011920929	0.04035574	Yes	
row_344	PLEKHA6	1907	0.5400000214576721	0.040219318	Yes	
row_345	DCUN1D4	1918	0.5299999713897705	0.037388932	Yes	
row_346	FSIP1	1921	0.5199999809265137	0.03886889	Yes	
row_347	CLPTM1L	1924	0.5199999809265137	0.040348846	Yes	
row_348	IL26	1928	0.5199999809265137	0.04129001	Yes	
row_349	OCIAD1	1935	0.5099999904632568	0.0406148	Yes	
row_350	TRIM73	1942	0.5	0.039939586	Yes	
row_351	COBL	1957	0.47999998927116394	0.034954026	Yes	
row_352	ETNK2	1963	0.47999998927116394	0.034817606	Yes	
row_353	UTF1	1968	0.4699999988079071	0.03521998	Yes	
row_354	TNRC18	1976	0.46000000834465027	0.03400597	Yes	
row_355	MOB3B	1978	0.46000000834465027	0.036024723	Yes	
row_356	ZNF132	1982	0.46000000834465027	0.036965888	Yes	
row_357	ZNF138	1984	0.44999998807907104	0.038984638	Yes	
row_358	SPATA18	1993	0.44999998807907104	0.03723184	Yes	
row_359	IFNA7	1999	0.4399999976158142	0.03709542	Yes	
row_360	SOX13	2006	0.4300000071525574	0.036420204	Yes	
row_361	ABHD13	2007	0.4300000071525574	0.03897775	Yes	
row_362	AVL9	2014	0.4300000071525574	0.038302537	Yes	
row_363	TMCO3	2015	0.41999998688697815	0.04086008	Yes	
row_364	GOLT1A	2020	0.41999998688697815	0.04126245	Yes	
row_365	PKD1L1	2040	0.4000000059604645	0.03358293	Yes	
row_366	SEMA3E	2049	0.38999998569488525	0.03183013	Yes	
row_367	ZPBP	2050	0.38999998569488525	0.034387674	Yes	
row_368	ACER2	2052	0.38999998569488525	0.036406424	Yes	
row_369	ANKRD10	2065	0.3799999952316284	0.032498453	Yes	
row_370	NCLN	2066	0.3700000047683716	0.035056	Yes	
row_371	LINGO2	2067	0.3700000047683716	0.03761354	Yes	
row_372	R3HDM2	2086	0.3400000035762787	0.030472811	Yes	
row_373	NOTUM	2087	0.3400000035762787	0.033030357	Yes	
row_374	TMED4	2091	0.3400000035762787	0.033971522	Yes	
row_375	POC1B	2111	0.3100000023841858	0.026291996	Yes	
row_376	ODF3L2	2121	0.30000001192092896	0.024000404	Yes	
row_377	CCM2	2133	0.30000001192092896	0.020631224	Yes	
row_378	OPTC	2138	0.30000001192092896	0.021033596	Yes	
row_379	ARL9	2153	0.27000001072883606	0.016048038	Yes	
row_380	TPST1	2165	0.25999999046325684	0.012678859	Yes	
row_381	PSG4	2166	0.25999999046325684	0.015236403	Yes	
row_382	MDM1	2175	0.25999999046325684	0.0134836035	Yes	
row_383	IFNK	2184	0.25	0.011730803	Yes	
row_384	LRIG3	2186	0.25	0.013749555	Yes	
row_385	DENND2A	2196	0.23999999463558197	0.011457961	Yes	
row_386	ZNF511	2205	0.2199999988079071	0.009705162	Yes	
row_387	KRBA1	2212	0.20000000298023224	0.009029947	Yes	
row_388	TMCO5A	2213	0.20000000298023224	0.011587492	Yes	
row_389	POM121L12	2224	0.20000000298023224	0.008757106	Yes	
row_390	TUSC1	2225	0.20000000298023224	0.011314651	Yes	
